filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,script,emotion,pos,dep,lemma,tag,stop,start,end
1046_ITH_SAD_XX,"[0.12, 0.22, 0.06, 0.16, 0.06, 0.37, 0.45]","[0.0, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 2.220446049250313e-16]","[0.0, -0.12, 0.0, -0.15789473684210525, 0.0, 0.027777777777777804, 0.607142857142857]",I think I have a doctor's appointment,S,"['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'det', 'poss', 'case', 'dobj']","['I', 'think', 'I', 'have', 'a', 'doctor', ""'s"", 'appointment']","['PRP', 'VBP', 'PRP', 'VBP', 'DT', 'NN', 'POS', 'NN']","[True, False, True, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1046_ITS_ANG_XX,"[0.14, 0.28, 0.14, 0.27, 0.18, 0.55]","[0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.2727272727272728, 0.21739130434782614, 0.4000000000000001, 0.42105263157894746, 0.28571428571428553, 0.2790697674418606]",I think I've seen this before,A,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_ITS_DIS_XX,"[0.11, 0.25, 0.12, 0.19, 0.14, 0.45]","[1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.08695652173913039, 0.1999999999999999, 0.0, 0.0, 0.046511627906976785]",I think I've seen this before,D,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_ITS_HAP_XX,"[0.07, 0.21, 0.1, 0.21, 0.13, 0.52]","[0.009999999999999953, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[-0.3636363636363636, -0.0869565217391305, 0.0, 0.1052631578947368, -0.07142857142857148, 0.20930232558139542]",I think I've seen this before,H,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_ITS_NEU_XX,"[0.11, 0.23, 0.1, 0.19, 0.14, 0.43]","[0.010000000000000009, 0.0, 1.1102230246251565e-16, 0.0, -2.220446049250313e-16]",,I think I've seen this before,N,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_ITS_SAD_XX,"[0.14, 0.23, 0.1, 0.16, 0.12, 0.34]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2727272727272728, 0.0, 0.0, -0.15789473684210525, -0.14285714285714296, -0.20930232558139528]",I think I've seen this before,S,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWL_ANG_XX,"[0.1, 0.18, 0.17, 0.08, 0.35, 0.38, 0.4]","[0.0, -1.1102230246251565e-16, 0.010000000000000009, 0.0, 0.010000000000000009, 2.220446049250313e-16]","[-0.33333333333333326, 0.0, -0.2608695652173913, 0.3333333333333334, 0.7499999999999998, 0.11764705882352934, -0.04761904761904753]",I would like a new alarm clock,A,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWL_FEA_XX,"[0.13, 0.09, 0.12, 0.02, 0.17, 0.34, 0.51]","[-1.1102230246251565e-16, 1.1102230246251565e-16, 0.0, 0.0, -1.1102230246251565e-16, 0.0]","[-0.13333333333333328, -0.5, -0.4782608695652174, -0.6666666666666666, -0.15, 0.0, 0.21428571428571436]",I would like a new alarm clock,F,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWL_HAP_XX,"[0.08, 0.15, 0.11, 0.03, 0.16, 0.31, 0.48]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.4666666666666666, -0.16666666666666666, -0.5217391304347826, -0.5, -0.20000000000000004, -0.08823529411764713, 0.14285714285714285]",I would like a new alarm clock,H,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWL_NEU_XX,"[0.15, 0.18, 0.23, 0.06, 0.2, 0.34, 0.42]","[0.0, 1.1102230246251565e-16, 0.0, 0.030000000000000027, 0.030000000000000027, 0.0]",,I would like a new alarm clock,N,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWL_SAD_XX,"[0.12, 0.16, 0.16, 0.04, 0.17, 0.27, 0.41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2, -0.11111111111111106, -0.30434782608695654, -0.3333333333333333, -0.15, -0.2058823529411765, -0.023809523809523832]",I would like a new alarm clock,S,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1046_IWW_HAP_XX,"[0.12, 0.2, 0.1, 0.13, 0.1, 0.45]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1999999999999999, -0.25925925925925924, -0.4444444444444444, -0.23529411764705885, -0.09090909090909087, 0.2857142857142858]",I wonder what this is about,H,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_IWW_NEU_XX,"[0.1, 0.27, 0.18, 0.17, 0.11, 0.35]","[0.0, 0.0, 0.0, 0.0, 0.0]",,I wonder what this is about,N,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_IWW_SAD_XX,"[0.13, 0.24, 0.13, 0.12, 0.09, 0.36]","[0.0, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[0.3, -0.1111111111111112, -0.27777777777777773, -0.2941176470588236, -0.18181818181818185, 0.0285714285714286]",I wonder what this is about,S,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_MTI_DIS_XX,"[0.36, 0.46, 0.12, 0.11, 0.11, 0.46]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[0.09090909090909081, 0.12195121951219524, -0.07692307692307698, 0.09999999999999995, -0.15384615384615388, 1.090909090909091]",Maybe tomorrow it will be cold,D,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_MTI_HAP_XX,"[0.29, 0.34, 0.02, 0.03, 0.13, 0.53]","[0.0, 1.1102230246251565e-16, -1.1102230246251565e-16, 0.0, 2.220446049250313e-16]","[-0.12121212121212131, -0.17073170731707307, -0.8461538461538461, -0.7000000000000001, 0.0, 1.4090909090909094]",Maybe tomorrow it will be cold,H,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_MTI_NEU_XX,"[0.33, 0.41, 0.13, 0.1, 0.13, 0.22]","[0.0, 0.040000000000000036, 2.220446049250313e-16, -2.220446049250313e-16, 2.220446049250313e-16]",,Maybe tomorrow it will be cold,N,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_MTI_SAD_XX,"[0.28, 0.38, 0.15, 0.15, 0.12, 0.35]","[-1.1102230246251565e-16, 0.0, 0.0, 2.220446049250313e-16, 0.0]","[-0.15151515151515146, -0.07317073170731701, 0.15384615384615377, 0.4999999999999999, -0.07692307692307698, 0.5909090909090908]",Maybe tomorrow it will be cold,S,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1046_TAI_DIS_XX,"[0.21, 0.33, 0.1, 0.27, 0.3]","[0.0, -1.1102230246251565e-16, 1.1102230246251565e-16, 0.0]","[0.16666666666666666, -0.10810810810810806, -0.28571428571428575, -0.1818181818181818, 0.111111111111111]",The airplane is almost full,D,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TAI_FEA_XX,"[0.16, 0.32, 0.11, 0.27, 0.31]","[0.0, -1.1102230246251565e-16, 0.0, 0.0]","[-0.11111111111111106, -0.13513513513513511, -0.21428571428571436, -0.1818181818181818, 0.14814814814814806]",The airplane is almost full,F,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TAI_NEU_XX,"[0.18, 0.37, 0.14, 0.33, 0.27]","[0.0, 0.0, 0.0, -2.220446049250313e-16]",,The airplane is almost full,N,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TAI_SAD_XX,"[0.25, 0.33, 0.12, 0.28, 0.28]","[0.0, -2.220446049250313e-16, 2.220446049250313e-16, 0.0]","[0.38888888888888895, -0.10810810810810806, -0.14285714285714296, -0.15151515151515146, 0.03703703703703707]",The airplane is almost full,S,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TIE_FEA_XX,"[0.17, 0.1, 0.42, 0.11, 0.33]","[0.0, 5.551115123125783e-17, 0.0, 0.0]","[-0.39285714285714285, -0.1666666666666666, -0.16000000000000003, 0.0, -0.31249999999999994]",That is exactly what happened,F,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TIE_NEU_XX,"[0.28, 0.12, 0.5, 0.11, 0.48]","[-1.1102230246251565e-16, 0.0, 0.0, 0.010000000000000009]",,That is exactly what happened,N,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TIE_SAD_XX,"[0.17, 0.12, 0.48, 0.13, 0.55]","[5.551115123125783e-17, -1.1102230246251565e-16, 0.0, 0.0]","[-0.39285714285714285, 0.0, -0.040000000000000036, 0.18181818181818185, 0.14583333333333348]",That is exactly what happened,S,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1046_TSI_DIS_XX,"[0.26, 0.43, 0.12, 0.39]","[0.0, 0.0, 0.0]","[0.625, 0.04878048780487809, -0.07692307692307698, -0.09302325581395345]",The surface is slick,D,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1046_TSI_NEU_XX,"[0.16, 0.41, 0.13, 0.43]","[0.0, 0.0, 2.220446049250313e-16]",,The surface is slick,N,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1046_TSI_SAD_XX,"[0.12, 0.46, 0.13, 0.4]","[0.0, 0.010000000000000009, 2.220446049250313e-16]","[-0.25000000000000006, 0.12195121951219524, 0.0, -0.06976744186046505]",The surface is slick,S,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1046_WSI_ANG_XX,"[0.18, 0.35, 0.1, 0.05, 0.27, 0.13, 0.49]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.12499999999999993, 0.0937499999999999, 0.11111111111111122, 0.0, 0.0, 0.18181818181818185, 1.3333333333333335]",We'll stop in a couple of minutes,A,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1046_WSI_DIS_XX,"[0.16, 0.24, 0.08, 0.05, 0.22, 0.08, 0.38]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.0, -0.25000000000000006, -0.11111111111111106, 0.0, -0.18518518518518523, -0.2727272727272727, 0.8095238095238096]",We'll stop in a couple of minutes,D,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1046_WSI_NEU_XX,"[0.16, 0.32, 0.09, 0.05, 0.27, 0.11, 0.21]","[0.0, 0.0, 1.1102230246251565e-16, -1.1102230246251565e-16, 0.0, -2.220446049250313e-16]",,We'll stop in a couple of minutes,N,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1046_WSI_SAD_XX,"[0.15, 0.27, 0.1, 0.05, 0.23, 0.1, 0.36]","[0.0, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[-0.06250000000000006, -0.15624999999999997, 0.11111111111111122, 0.0, -0.14814814814814817, -0.09090909090909087, 0.7142857142857143]",We'll stop in a couple of minutes,S,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1047_DFA_ANG_XX,"[0.36, 0.5, 0.12, 0.61]","[0.009999999999999898, 0.04000000000000026, 0.0]","[-0.05263157894736847, 0.35135135135135137, 0.4999999999999999, 0.29787234042553196]",Don't forget a jacket,A,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1047_DFA_DIS_XX,"[0.3, 0.35, 0.05, 0.63]","[0.010000000000000009, 2.220446049250313e-16, -2.220446049250313e-16]","[-0.21052631578947373, -0.054054054054054106, -0.375, 0.3404255319148937]",Don't forget a jacket,D,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1047_DFA_NEU_XX,"[0.38, 0.37, 0.08, 0.47]","[0.010000000000000009, 0.010000000000000009, 0.0]",,Don't forget a jacket,N,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1047_DFA_SAD_XX,"[0.19, 0.24, 0.05, 0.38]","[0.0, 0.0, -1.1102230246251565e-16]","[-0.5, -0.35135135135135137, -0.375, -0.1914893617021276]",Don't forget a jacket,S,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1047_IEO_ANG_HI,"[0.18, 0.55, 0.74]","[0.07000000000000006, 0.020000000000000018]","[-0.05263157894736847, 0.5714285714285716, 0.5102040816326531]",It's eleven o'clock,A,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_FEA_HI,"[0.15, 0.22, 0.2]","[0.0, 0.10000000000000009]","[-0.21052631578947373, -0.3714285714285714, -0.5918367346938775]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_FEA_LO,"[0.07, 0.27, 0.55]","[0.0, 0.0]","[-0.631578947368421, -0.22857142857142848, 0.12244897959183684]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_FEA_MD,"[0.11, 0.33, 0.52]","[0.0, 0.0]","[-0.42105263157894735, -0.05714285714285704, 0.06122448979591842]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_HAP_LO,"[0.15, 0.32, 0.49]","[0.0, 0.0]","[-0.21052631578947373, -0.08571428571428563, 0.0]",It's eleven o'clock,H,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_NEU_XX,"[0.19, 0.35, 0.49]","[-5.551115123125783e-17, 0.0]",,It's eleven o'clock,N,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_SAD_LO,"[0.05, 0.27, 0.42]","[0.0, 0.0]","[-0.736842105263158, -0.22857142857142848, -0.14285714285714288]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IEO_SAD_MD,"[0.03, 0.26, 0.47]","[0.0, 0.0]","[-0.8421052631578947, -0.25714285714285706, -0.04081632653061228]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1047_IOM_ANG_XX,"[0.18, 0.25, 0.17, 0.23, 0.12, 0.09, 0.38]","[0.020000000000000018, 0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[-0.18181818181818185, 0.5625, 0.13333333333333347, 0.2777777777777779, 0.09090909090909087, -0.18181818181818185, 0.11764705882352934]",I'm on my way to the meeting,A,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1047_IOM_DIS_XX,"[0.23, 0.23, 0.17, 0.2, 0.11, 0.11, 0.4]","[0.020000000000000018, -1.1102230246251565e-16, 0.0, 0.0, -2.220446049250313e-16, 0.010000000000000009]","[0.0454545454545455, 0.43750000000000006, 0.13333333333333347, 0.11111111111111122, 0.0, 0.0, 0.1764705882352941]",I'm on my way to the meeting,D,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
